Pair_ID,Mother_Year,Mother_Zip,Mother_Pct,Daughter_Year,Daughter_Zip,Daughter_Pct
1254,1970,93085,48.7,2000,94947,63.2
1255,1970,94240,64.1,2000,90170,86.6
1256,1970,92732,20.2,2000,94926,90.1
1257,1970,92416,72.1,2000,92746,17.2
1258,1970,90759,49.5,2000,91081,68.6
1259,1970,94343,29.3,2000,91264,18.2
1260,1970,93117,41.0,2000,94865,29.2
1261,1970,90765,52.0,2000,94454,39.3
1262,1970,92423,43.4,2000,92249,23.2
1263,1970,91315,51.7,2000,93909,98.6
1264,1970,94303,25.4,2000,91326,50.6
1265,1970,93996,45.0,2000,93178,49.0
1266,1970,96115,16.6,2000,93874,54.9
1267,1970,94030,40.0,2000,92149,4.2
1268,1970,93694,25.7,2000,95217,1.0
1269,1970,93186,28.8,2000,91689,1.0
1270,1970,92867,64.2,2000,92986,49.5
1271,1970,91318,61.6,2000,92077,69.2
1272,1970,90701,53.0,2000,91530,59.0
1273,1970,94384,22.3,2000,91462,29.5
1274,1970,92202,36.3,2000,91403,3.1
1275,1970,91594,63.8,2000,90073,88.0
1276,1970,93988,44.6,2000,94350,54.1
1277,1970,94946,83.7,2000,94035,99.0
1278,1970,94146,49.1,2000,96031,3.4
1279,1970,91231,45.5,2000,94612,56.9
1280,1970,92613,36.4,2000,92797,9.0
1281,1970,93138,44.4,2000,95140,37.5
1282,1970,91909,39.3,2000,95745,56.4
1283,1970,95783,54.7,2000,94517,60.4
1284,1970,95837,59.2,2000,92494,40.5
1285,1970,95440,27.9,2000,94975,31.4
1286,1970,91791,18.0,2000,94232,1.0
1287,1970,92929,8.9,2000,93577,42.1
1288,1970,96057,51.1,2000,95421,49.2
1289,1970,91089,22.1,2000,95729,54.4
1290,1970,95252,5.0,2000,90033,1.0
1291,1970,92382,49.0,2000,92695,38.8
1292,1970,94128,86.9,2000,95887,70.4
1293,1970,94964,41.9,2000,94374,67.9
1294,1970,92946,57.1,2000,94846,42.1
1295,1970,93570,43.5,2000,93599,63.5
1296,1970,95363,40.2,2000,92393,33.7
1297,1970,95312,58.5,2000,94113,10.7
1298,1970,91166,36.8,2000,92872,25.3
1299,1970,95780,46.8,2000,92678,19.6
1300,1970,90601,47.8,2000,91402,52.0
1301,1970,92026,30.0,2000,90818,2.5
1302,1970,91585,59.9,2000,91661,87.2
1303,1970,90988,38.9,2000,94563,39.8
1304,1970,95311,28.4,2000,94724,27.1
1305,1970,91966,51.7,2000,92439,72.0
1306,1970,91440,25.8,2000,92984,54.1
1307,1970,94616,42.5,2000,91211,45.3
1308,1970,95855,41.8,2000,90600,25.2
1309,1970,90869,61.5,2000,95835,19.0
1310,1970,92064,50.5,2000,95481,36.1
1311,1970,95928,41.5,2000,91847,28.9
1312,1970,91130,56.7,2000,91856,62.8
1313,1970,94379,67.0,2000,91888,61.4
1314,1970,94457,52.0,2000,90680,73.2
1315,1970,93730,42.2,2000,93253,29.7
1316,1970,95155,18.4,2000,91836,20.2
1317,1970,91935,22.8,2000,94031,56.8
1318,1970,95055,36.5,2000,92178,48.7
1319,1970,91077,31.0,2000,90149,32.8
1320,1970,95201,38.6,2000,91496,26.4
1321,1970,91640,43.0,2000,94914,30.0
1322,1970,91393,51.5,2000,91745,32.9
1323,1970,90031,40.7,2000,91647,30.1
1324,1970,90704,50.8,2000,92996,73.7
1325,1970,90869,43.2,2000,91673,40.8
1326,1970,95481,6.4,2000,95475,1.0
1327,1970,90233,25.1,2000,91940,74.2
1328,1970,95154,39.4,2000,90658,51.0
1329,1970,95363,20.2,2000,93668,1.0
1330,1970,90951,52.8,2000,91054,44.7
1331,1970,90059,69.6,2000,94072,75.8
1332,1970,92819,63.9,2000,90577,99.0
1333,1970,93601,38.2,2000,93096,12.8
1334,1970,93150,68.8,2000,93032,97.4
1335,1970,90302,44.7,2000,94819,84.2
1336,1970,92851,35.9,2000,95738,23.0
1337,1970,92945,31.0,2000,94780,27.1
1338,1970,96142,36.6,2000,94838,13.1
1339,1970,91924,35.0,2000,92973,33.1
1340,1970,90317,45.1,2000,93949,47.5
1341,1970,91889,44.9,2000,92046,65.3
1342,1970,95265,42.1,2000,93937,73.6
1343,1970,92716,49.9,2000,92949,33.8
1344,1970,94786,63.4,2000,91628,15.8
1345,1970,91882,59.1,2000,91489,61.9
1346,1970,96050,15.3,2000,94146,26.2
1347,1970,93899,5.0,2000,94199,14.8
1348,1970,94114,58.8,2000,94464,53.7
1349,1970,91179,17.4,2000,90936,24.0
1350,1970,93856,38.0,2000,93564,80.5
1351,1970,95626,20.9,2000,93630,34.2
1352,1970,94874,9.6,2000,91715,3.2
1353,1970,94456,51.7,2000,91803,42.1
1354,1970,90332,55.7,2000,91421,54.6
1355,1970,96038,31.6,2000,93592,77.3
1356,1970,90528,5.0,2000,93521,3.6
1357,1970,92060,32.2,2000,95897,35.0
1358,1970,91099,49.1,2000,93312,39.9
1359,1970,90212,15.4,2000,92306,47.2
1360,1970,91715,45.3,2000,91996,99.0
1361,1970,92689,41.7,2000,91968,56.7
1362,1970,92331,52.4,2000,93715,57.9
1363,1970,93267,44.2,2000,94036,48.4
1364,1970,95150,24.5,2000,94486,1.0
1365,1970,91033,63.5,2000,95463,86.2
1366,1970,91333,39.1,2000,94869,46.0
1367,1970,95430,41.5,2000,93459,55.9
1368,1970,91841,25.2,2000,90394,10.1
1369,1970,95892,34.0,2000,94779,27.4
1370,1970,95824,26.1,2000,93731,18.8
1371,1970,94687,38.9,2000,94366,68.7
1372,1970,95811,72.8,2000,94245,66.3
1373,1970,92139,17.3,2000,94907,74.6
1374,1970,94552,13.0,2000,90028,27.4
1375,1970,94092,68.5,2000,93492,38.8
1376,1970,90444,38.2,2000,95302,38.2
1377,1970,94175,30.0,2000,94262,16.4
1378,1970,91499,60.7,2000,96161,7.3
1379,1970,90927,31.1,2000,91174,75.8
1380,1970,90623,74.9,2000,90339,96.4
1381,1970,91480,54.2,2000,91069,71.3
1382,1970,93038,33.2,2000,90842,40.8
1383,1970,93386,80.8,2000,94285,48.4
1384,1970,93319,31.1,2000,94747,21.9
1385,1970,90234,55.4,2000,90294,80.5
1386,1970,91618,47.4,2000,91858,23.5
1387,1970,92692,65.4,2000,91323,3.2
1388,1970,92031,70.1,2000,91648,67.6
1389,1970,90387,42.6,2000,94899,42.2
1390,1970,91635,28.4,2000,93621,35.3
1391,1970,94134,50.3,2000,94527,72.5
1392,1970,91185,29.8,2000,95615,49.6
1393,1970,95582,78.2,2000,93095,88.3
1394,1970,91968,44.5,2000,93492,78.7
1395,1970,95569,35.4,2000,93496,1.0
1396,1970,90241,45.3,2000,94583,61.7
1397,1970,95146,17.8,2000,93802,37.3
1398,1970,95768,24.5,2000,90089,1.0
1399,1970,90562,63.6,2000,94367,28.0
1400,1970,92000,30.2,2000,91957,14.2
1401,1970,94902,23.2,2000,95869,9.4
1402,1970,91930,51.7,2000,90900,74.5
1403,1970,94901,63.3,2000,93478,50.8
1404,1970,92780,54.9,2000,91745,36.1
1405,1970,91676,59.9,2000,94374,47.4
1406,1970,92516,28.4,2000,96097,60.7
1407,1970,91678,16.4,2000,92254,20.1
1408,1970,94142,69.0,2000,93662,67.7
1409,1970,93747,36.2,2000,92961,36.7
1410,1970,93357,37.5,2000,91634,74.3
1411,1970,91652,65.9,2000,90862,49.9
1412,1970,94178,52.0,2000,94702,89.4
1413,1970,93842,50.2,2000,95158,59.0
1414,1970,92442,81.0,2000,91014,80.2
1415,1970,95906,30.4,2000,93300,98.5
1416,1970,94886,58.7,2000,91507,34.7
1417,1970,90595,43.0,2000,93206,37.2
1418,1970,92613,46.8,2000,94804,18.3
1419,1970,94097,69.5,2000,90978,97.5
1420,1970,91497,51.1,2000,93462,98.2
1421,1970,93556,51.7,2000,91818,98.3
1422,1970,94862,61.3,2000,93685,96.3
1423,1970,94767,35.4,2000,94059,33.7
1424,1970,93359,26.9,2000,92635,20.8
1425,1970,91602,23.2,2000,94902,1.0
1426,1970,90915,6.6,2000,95630,62.6
1427,1970,91845,79.0,2000,94816,94.5
1428,1970,91996,22.1,2000,93667,12.7
1429,1970,90095,38.0,2000,90949,75.7
1430,1970,90493,37.0,2000,90474,15.2
1431,1970,93070,47.5,2000,90568,61.4
1432,1970,90150,56.7,2000,93433,55.6
1433,1970,91047,57.5,2000,94024,77.4
1434,1970,92804,31.5,2000,92259,33.2
1435,1970,95335,39.0,2000,95178,4.8
1436,1970,90399,47.1,2000,93145,52.4
1437,1970,94951,37.5,2000,94311,68.0
1438,1970,94477,70.9,2000,94996,73.5
1439,1970,90552,50.8,2000,95898,74.2
1440,1970,90295,55.2,2000,91983,31.5
1441,1970,91144,53.9,2000,91097,56.6
1442,1970,90456,63.1,2000,95391,50.3
1443,1970,91554,45.3,2000,93571,67.9
1444,1970,90169,18.7,2000,95354,22.8
1445,1970,94806,49.2,2000,93391,70.4
1446,1970,91947,30.3,2000,92673,61.8
1447,1970,96116,32.5,2000,93647,53.7
1448,1970,95818,52.6,2000,92420,63.0
1449,1970,95381,64.3,2000,94280,41.8
1450,1970,90254,42.4,2000,93349,45.6
1451,1970,92377,47.6,2000,90674,37.1
1452,1970,91321,72.6,2000,92803,67.1
1453,1970,96154,46.3,2000,95778,40.0
1454,1970,92884,88.8,2000,92370,66.8
1455,1970,93608,52.2,2000,94531,4.9
1456,1970,92126,10.3,2000,91067,1.0
1457,1970,93497,55.6,2000,95433,63.9
1458,1970,92241,48.9,2000,90688,17.3
1459,1970,90401,65.2,2000,94984,69.0
1460,1970,92157,54.1,2000,90069,99.0
1461,1970,96043,39.5,2000,92104,69.3
1462,1970,92377,20.0,2000,90420,65.8
1463,1970,90363,38.2,2000,93999,51.7
1464,1970,93939,26.7,2000,92598,60.3
1465,1970,93852,31.6,2000,94339,16.1
1466,1970,93413,52.6,2000,95594,39.3
1467,1970,92307,72.1,2000,95776,4.5
1468,1970,95455,49.1,2000,92125,83.1
1469,1970,90085,20.5,2000,96105,63.7
1470,1970,95642,50.0,2000,95598,39.0
1471,1970,91825,63.5,2000,93893,60.3
1472,1970,93886,31.0,2000,90440,14.8
1473,1970,90308,39.6,2000,91287,52.8
1474,1970,94358,42.3,2000,91209,74.7
1475,1970,91922,27.9,2000,91079,1.0
1476,1970,90631,53.7,2000,95428,67.6
1477,1970,94776,39.8,2000,92564,36.0
1478,1970,94961,49.6,2000,93624,55.8
1479,1970,92372,26.0,2000,91254,41.2
1480,1970,93301,34.1,2000,93358,32.6
1481,1970,95822,55.0,2000,93210,55.7
1482,1970,95948,35.3,2000,93550,33.1
1483,1970,93668,73.1,2000,90615,99.0
1484,1970,90727,34.8,2000,93079,49.0
1485,1970,95357,46.0,2000,92724,55.1
1486,1970,91649,58.8,2000,93491,29.2
1487,1970,94313,16.5,2000,93544,10.0
1488,1970,91270,10.3,2000,94516,36.9
1489,1970,94544,14.5,2000,91901,18.9
1490,1970,90319,64.7,2000,94372,85.1
1491,1970,93476,32.1,2000,95681,81.1
1492,1970,96006,88.0,2000,95863,99.0
1493,1970,92779,31.8,2000,91713,37.6
1494,1970,93059,45.3,2000,92330,35.4
1495,1970,95154,69.8,2000,93620,7.0
1496,1970,94135,78.1,2000,91195,77.1
1497,1970,91603,79.1,2000,94907,74.0
1498,1970,92257,63.8,2000,91379,77.2
1499,1970,90830,60.4,2000,91313,59.8
1500,1970,90856,52.7,2000,92916,47.7
1501,1970,92649,56.0,2000,90750,13.3
1502,1970,91859,32.1,2000,95293,11.1
1503,1970,91103,27.3,2000,90301,42.9
1504,1970,95597,41.9,2000,94696,89.7
1505,1970,92482,38.9,2000,93983,39.7
1506,1970,91821,33.8,2000,94625,45.7
1507,1970,94938,54.5,2000,93838,82.5
1508,1970,92080,59.2,2000,90278,41.5
1509,1970,93159,43.6,2000,94759,56.4
1510,1970,92441,68.6,2000,92559,52.8
1511,1970,93685,21.4,2000,95466,47.2
1512,1970,91256,38.5,2000,93918,45.8
1513,1970,92958,29.1,2000,92162,40.2
1514,1970,93652,8.4,2000,94676,1.0
1515,1970,92240,40.5,2000,95627,62.2
1516,1970,91940,39.8,2000,91390,97.1
1517,1970,90270,69.2,2000,90691,46.5
1518,1970,94831,53.4,2000,94733,47.9
1519,1970,94065,23.6,2000,93469,32.9
1520,1970,94980,75.4,2000,91849,99.0
1521,1970,93776,64.0,2000,96142,52.8
1522,1970,91113,52.5,2000,94919,1.0
1523,1970,90649,37.9,2000,95970,76.4
1524,1970,91180,24.7,2000,94971,47.8
1525,1970,92143,35.3,2000,93817,1.0
1526,1970,90017,61.6,2000,90940,49.2
1527,1970,90117,75.9,2000,95779,99.0
1528,1970,95079,69.8,2000,95038,99.0
1529,1970,95943,33.2,2000,93183,60.8
1530,1970,91546,21.8,2000,95995,20.6
1531,1970,93152,44.5,2000,93310,50.0
1532,1970,92694,10.2,2000,92051,10.1
1533,1970,94090,47.8,2000,91747,80.4
1534,1970,95059,39.3,2000,92452,20.0
1535,1970,91277,33.6,2000,90025,16.1
1536,1970,93241,13.3,2000,95963,42.8
1537,1970,94943,51.2,2000,92557,53.4
1538,1970,93789,32.4,2000,90061,71.4
1539,1970,90372,20.9,2000,90123,6.9
1540,1970,92808,5.0,2000,95617,6.9
1541,1970,95703,41.5,2000,92103,21.0
1542,1970,90156,73.9,2000,91187,77.4
1543,1970,92662,71.9,2000,95819,37.0
1544,1970,90465,33.8,2000,95159,24.5
1545,1970,94879,31.2,2000,95203,1.0
1546,1970,94900,50.4,2000,91731,71.7
1547,1970,94316,24.0,2000,94642,45.9
1548,1970,96159,47.4,2000,94090,6.0
1549,1970,91774,55.8,2000,92473,93.7
1550,1970,90117,64.1,2000,92966,99.0
1551,1970,92104,40.2,2000,92278,44.7
1552,1970,91375,38.3,2000,94088,25.1
1553,1970,93204,26.2,2000,92965,99.0
1554,1970,96115,27.1,2000,91311,1.0
1555,1970,94404,37.9,2000,90155,41.8
1556,1970,93547,48.6,2000,92213,56.6
1557,1970,93978,58.4,2000,93254,96.6
1558,1970,94318,27.5,2000,91263,40.2
1559,1970,91197,68.9,2000,91363,59.3
1560,1970,93412,37.1,2000,90938,15.8
1561,1970,90797,41.6,2000,90512,36.1
1562,1970,95626,28.6,2000,95028,5.8
1563,1970,93893,5.0,2000,90187,9.6
1564,1970,90151,57.9,2000,91846,46.6
1565,1970,95817,55.3,2000,91703,19.9
1566,1970,93250,36.9,2000,90391,72.8
1567,1970,95653,43.2,2000,95380,33.7
1568,1970,90112,51.3,2000,90655,21.8
1569,1970,90683,13.9,2000,95836,12.9
1570,1970,91162,32.5,2000,94272,37.6
1571,1970,92380,56.3,2000,92822,14.4
1572,1970,95662,19.4,2000,90764,31.3
1573,1970,94989,47.3,2000,93401,23.5
1574,1970,95427,17.6,2000,95027,65.2
1575,1970,90161,50.4,2000,95320,67.3
1576,1970,91426,41.4,2000,94807,34.3
1577,1970,93662,12.9,2000,93268,1.0
1578,1970,90278,63.0,2000,91086,63.6
1579,1970,93392,28.8,2000,95447,48.0
1580,1970,91557,27.4,2000,91930,30.1
1581,1970,94593,45.6,2000,94377,43.3
1582,1970,95492,62.7,2000,91964,67.5
1583,1970,91916,23.7,2000,91786,11.4
1584,1970,94751,43.1,2000,92275,37.6
1585,1970,93108,49.7,2000,92687,1.0
1586,1970,90303,54.5,2000,95178,83.0
1587,1970,94534,45.2,2000,92969,56.2
1588,1970,92774,35.4,2000,94573,18.7
1589,1970,94282,27.1,2000,90716,79.6
1590,1970,93246,43.6,2000,90243,49.1
1591,1970,95686,22.7,2000,95032,1.0
1592,1970,94769,5.0,2000,93916,30.5
1593,1970,95370,49.9,2000,91524,63.5
1594,1970,91001,58.3,2000,90838,71.8
1595,1970,93835,5.0,2000,93324,1.0
1596,1970,94007,23.8,2000,92954,38.8
1597,1970,94779,53.1,2000,91346,49.7
1598,1970,91719,79.0,2000,92424,96.8
1599,1970,93831,42.4,2000,92029,1.0
1600,1970,95021,28.9,2000,91433,21.0
1601,1970,93182,38.7,2000,90240,86.6
1602,1970,92883,66.7,2000,90139,50.2
1603,1970,90999,30.4,2000,93194,18.1
1604,1970,90285,27.6,2000,90420,19.4
1605,1970,90421,33.3,2000,95681,5.2
1606,1970,92161,24.8,2000,90304,1.0
1607,1970,93066,44.2,2000,92163,41.6
1608,1970,92276,71.2,2000,95371,78.1
1609,1970,91495,47.8,2000,92027,49.8
1610,1970,93885,37.5,2000,94103,37.0
1611,1970,94624,36.7,2000,92227,41.2
1612,1970,92544,13.9,2000,91169,43.7
1613,1970,94127,57.9,2000,90416,56.3
1614,1970,94258,40.6,2000,92714,29.1
1615,1970,91842,38.8,2000,95241,34.8
1616,1970,94801,95.0,2000,95244,99.0
1617,1970,90722,47.4,2000,90150,87.3
1618,1970,91402,28.5,2000,92445,15.5
1619,1970,90446,34.3,2000,95900,40.2
1620,1970,92792,62.7,2000,90839,74.8
1621,1970,94523,44.0,2000,96145,21.7
1622,1970,93768,16.1,2000,91697,20.0
1623,1970,92552,58.5,2000,94340,23.9
1624,1970,95647,30.0,2000,91911,1.0
1625,1970,91968,75.7,2000,91422,88.6
1626,1970,93889,61.4,2000,95371,54.8
1627,1970,94817,33.9,2000,94975,42.5
1628,1970,92732,65.1,2000,93002,67.9
1629,1970,95898,43.2,2000,91321,21.3
1630,1970,92630,57.3,2000,95073,59.5
1631,1970,91965,50.7,2000,94036,22.1
1632,1970,91058,26.8,2000,91524,66.1
1633,1970,96141,30.4,2000,95235,1.0
1634,1970,94832,60.5,2000,93879,58.8
1635,1970,90758,36.0,2000,96145,12.3
1636,1970,91796,34.7,2000,90553,52.8
1637,1970,91644,24.8,2000,93757,19.6
1638,1970,94850,49.6,2000,93672,39.5
1639,1970,90024,79.1,2000,90482,99.0
1640,1970,91240,22.8,2000,90600,26.9
1641,1970,94151,42.4,2000,91165,59.1
1642,1970,93098,67.4,2000,94679,45.4
1643,1970,91305,40.6,2000,94233,7.5
1644,1970,95066,50.1,2000,91004,56.3
1645,1970,92543,22.9,2000,91983,18.0
1646,1970,93713,49.7,2000,91635,69.3
1647,1970,93956,38.6,2000,92998,39.9
1648,1970,94530,59.7,2000,90687,68.4
1649,1970,94304,63.4,2000,93415,24.7
1650,1970,94229,88.6,2000,95530,99.0
1651,1970,95459,52.4,2000,95889,51.5
1652,1970,95316,47.9,2000,95006,69.3
1653,1970,95382,45.5,2000,91760,27.2
1654,1970,91306,35.6,2000,96131,47.0
1655,1970,94465,48.1,2000,94938,17.7
1656,1970,93175,36.7,2000,95701,51.7
1657,1970,95303,45.0,2000,92481,39.2
1658,1970,93629,65.7,2000,91338,69.8
1659,1970,90782,23.9,2000,90115,45.3
1660,1970,90567,62.5,2000,93958,34.0
1661,1970,94623,65.7,2000,90569,51.3
1662,1970,94133,39.9,2000,91554,55.1
1663,1970,94274,5.0,2000,92690,62.7
1664,1970,90639,31.1,2000,94591,30.8
1665,1970,93701,65.3,2000,93341,84.0
1666,1970,94168,41.6,2000,92989,42.2
1667,1970,92400,24.0,2000,93152,77.6
1668,1970,92671,32.9,2000,93528,1.0
1669,1970,91173,57.1,2000,93016,62.9
1670,1970,91721,51.8,2000,90822,13.1
1671,1970,90105,37.7,2000,93575,1.0
1672,1970,91683,35.4,2000,93788,46.4
1673,1970,94317,34.9,2000,91609,41.9
1674,1970,91850,25.4,2000,90560,21.4
1675,1970,90863,71.1,2000,95138,71.7
1676,1970,93446,36.2,2000,94064,99.0
1677,1970,92566,63.9,2000,95566,60.6
1678,1970,90299,69.4,2000,94436,85.9
1679,1970,92909,60.0,2000,95651,46.5
1680,1970,94138,34.2,2000,90612,45.2
1681,1970,90771,49.3,2000,92164,46.4
1682,1970,92540,41.6,2000,91882,34.3
1683,1970,91463,25.7,2000,94170,76.2
1684,1970,93855,47.8,2000,93864,81.6
1685,1970,93119,20.8,2000,93709,27.7
1686,1970,92133,63.4,2000,91710,7.1
1687,1970,91710,33.6,2000,91762,27.6
1688,1970,90991,45.6,2000,91693,99.0
1689,1970,90711,47.1,2000,96131,44.5
1690,1970,94305,37.3,2000,91246,69.2
1691,1970,95368,52.6,2000,90126,93.2
1692,1970,95331,33.5,2000,94753,42.5
1693,1970,90039,57.7,2000,91200,39.2
1694,1970,91276,17.8,2000,96093,1.0
1695,1970,95923,44.3,2000,92712,65.3
1696,1970,94858,76.9,2000,93447,59.1
1697,1970,91437,24.0,2000,90991,31.9
1698,1970,92994,29.8,2000,93066,1.0
1699,1970,91470,51.3,2000,94955,47.7
1700,1970,92100,45.2,2000,91522,49.4
1701,1970,90374,48.3,2000,95996,58.6
1702,1970,95027,50.8,2000,95503,25.3
1703,1970,94252,53.4,2000,94729,87.7
1704,1970,94026,62.0,2000,95761,49.9
1705,1970,95662,49.4,2000,95583,9.4
1706,1970,91114,37.7,2000,92499,38.2
1707,1970,92727,54.1,2000,92566,58.3
1708,1970,92399,76.2,2000,94791,83.7
1709,1970,93235,39.6,2000,92598,78.2
1710,1970,91266,24.5,2000,95025,21.7
1711,1970,93124,61.9,2000,90116,62.2
1712,1970,90654,39.8,2000,91032,14.6
1713,1970,94159,5.0,2000,91242,29.6
1714,1970,90509,57.3,2000,91743,65.4
1715,1970,92340,32.4,2000,95710,24.8
1716,1970,93163,40.4,2000,96000,1.0
1717,1970,91688,48.0,2000,93639,88.7
1718,1970,95544,45.4,2000,94400,17.0
1719,1970,95789,54.8,2000,94091,42.8
1720,1970,91389,34.2,2000,95587,46.8
1721,1970,92198,51.2,2000,91976,23.6
1722,1970,93912,37.3,2000,94184,2.0
1723,1970,95391,55.3,2000,95130,3.7
1724,1970,92929,53.1,2000,94404,75.1
1725,1970,95701,25.2,2000,94898,14.4
1726,1970,95236,61.5,2000,90164,99.0
1727,1970,94800,32.4,2000,93311,10.0
1728,1970,90516,56.5,2000,93389,36.0
1729,1970,93659,48.6,2000,90996,37.3
1730,1970,96034,75.1,2000,95455,84.7
1731,1970,91834,38.0,2000,95191,29.1
1732,1970,95361,35.7,2000,95295,54.9
1733,1970,90030,41.7,2000,91878,19.7
1734,1970,93215,36.5,2000,91824,4.1
1735,1970,90326,56.4,2000,94907,13.2
1736,1970,93767,12.9,2000,92296,1.0
1737,1970,94112,23.0,2000,93265,13.0
1738,1970,90111,22.8,2000,91349,18.3
1739,1970,90107,59.1,2000,91804,46.1
1740,1970,92427,72.8,2000,92252,99.0
1741,1970,94379,40.1,2000,92901,75.2
1742,1970,94365,39.0,2000,91594,33.6
1743,1970,92532,43.3,2000,90433,1.0
1744,1970,93145,62.9,2000,95744,51.6
1745,1970,95317,25.3,2000,95248,13.1
1746,1970,95363,46.3,2000,93818,32.6
1747,1970,94694,59.6,2000,94918,44.8
1748,1970,90799,51.0,2000,91071,37.4
1749,1970,95379,45.4,2000,94601,38.7
1750,1970,95269,60.0,2000,90115,46.9
1751,1970,95987,5.0,2000,91440,13.7
1752,1970,92438,54.2,2000,91791,66.9
1753,1970,92012,30.2,2000,90995,10.0
1754,1970,90426,9.0,2000,94319,45.3
1755,1970,93045,51.2,2000,94732,29.2
1756,1970,95822,66.7,2000,96069,28.2
1757,1970,93289,39.5,2000,94768,52.7
1758,1970,92915,59.2,2000,90958,41.3
1759,1970,91240,71.0,2000,95029,82.7
1760,1970,93392,65.7,2000,90096,6.8
1761,1970,94214,71.5,2000,92155,99.0
1762,1970,93998,55.4,2000,90632,76.1
1763,1970,93007,43.4,2000,93685,7.9
1764,1970,93040,13.2,2000,91702,1.0
1765,1970,90599,37.6,2000,96046,84.2
1766,1970,92088,26.8,2000,90698,11.1
1767,1970,91185,81.1,2000,90032,62.8
1768,1970,92751,38.8,2000,95299,1.0
1769,1970,92585,44.2,2000,94875,38.5
1770,1970,94760,51.9,2000,95563,49.4
1771,1970,93514,42.8,2000,95012,64.6
1772,1970,95678,72.5,2000,90549,39.6
1773,1970,94746,30.8,2000,92249,1.0
1774,1970,94055,45.5,2000,91894,60.5
1775,1970,95586,28.6,2000,92835,58.0
1776,1970,94384,18.2,2000,91704,1.0
1777,1970,93937,31.0,2000,91157,62.3
1778,1970,91700,41.3,2000,96127,45.6
1779,1970,94508,34.3,2000,95930,65.9
1780,1970,92576,29.5,2000,90344,31.1
1781,1970,95138,16.7,2000,95296,1.0
1782,1970,90136,40.5,2000,94073,39.9
1783,1970,92026,14.9,2000,93463,45.7
1784,1970,93536,55.7,2000,96155,35.9
1785,1970,94855,43.5,2000,92249,36.8
1786,1970,95368,15.8,2000,90945,14.5
1787,1970,92891,36.4,2000,95022,1.0
1788,1970,92758,28.5,2000,93881,75.1
1789,1970,95121,47.7,2000,92051,27.8
1790,1970,93774,66.1,2000,93286,82.6
1791,1970,90381,8.2,2000,92856,9.3
1792,1970,91529,44.1,2000,91331,80.0
1793,1970,94902,39.1,2000,92004,53.0
1794,1970,94572,54.1,2000,93616,51.3
1795,1970,93629,45.8,2000,91788,26.0
1796,1970,95050,28.5,2000,92247,52.5
1797,1970,90849,36.3,2000,96036,1.0
1798,1970,94993,27.7,2000,93673,47.7
1799,1970,94128,61.4,2000,92156,36.3
1800,1970,91928,42.4,2000,93480,78.1
1801,1970,92166,76.2,2000,93021,83.7
1802,1970,94287,40.9,2000,90052,60.9
1803,1970,95867,29.2,2000,92160,34.7
1804,1970,95870,14.8,2000,94391,1.0
1805,1970,92122,9.5,2000,93652,1.0
1806,1970,94719,13.5,2000,93916,34.2
1807,1970,95223,46.8,2000,92113,54.5
1808,1970,92919,51.2,2000,92622,85.1
1809,1970,94682,13.5,2000,94561,27.3
1810,1970,90473,58.1,2000,95766,36.4
1811,1970,91788,33.3,2000,94730,16.0
1812,1970,90114,44.6,2000,91355,50.6
1813,1970,95499,71.0,2000,95621,14.5
1814,1970,91337,58.1,2000,93755,99.0
1815,1970,90339,37.2,2000,90210,51.9
1816,1970,92286,26.0,2000,90238,61.1
1817,1970,91197,5.0,2000,90336,1.0
1818,1970,90079,29.1,2000,93839,64.6
1819,1970,94560,38.2,2000,91577,99.0
1820,1970,96018,24.2,2000,90500,1.0
1821,1970,92653,39.6,2000,91565,62.9
1822,1970,96084,43.4,2000,90791,46.7
1823,1970,94658,38.0,2000,93541,1.3
1824,1970,94381,30.3,2000,93123,46.4
1825,1970,94319,45.0,2000,91136,70.0
1826,1970,92641,50.0,2000,93945,37.7
1827,1970,95386,22.4,2000,92349,55.9
1828,1970,95787,67.4,2000,94325,27.6
1829,1970,91257,40.2,2000,90150,4.9
1830,1970,90828,42.3,2000,95875,49.2
1831,1970,92719,54.7,2000,93207,58.7
1832,1970,94924,46.2,2000,93529,31.0
1833,1970,92811,59.2,2000,91625,83.5
1834,1970,93386,47.2,2000,92575,64.2
1835,1970,96057,31.0,2000,94429,56.5
1836,1970,91966,48.5,2000,94270,48.7
1837,1970,92428,21.4,2000,93285,40.3
1838,1970,92842,44.0,2000,95463,35.8
1839,1970,90614,41.4,2000,92109,97.9
1840,1970,90563,38.3,2000,93948,20.6
1841,1970,95841,39.7,2000,95181,97.5
1842,1970,95902,8.1,2000,94915,12.4
1843,1970,96065,32.1,2000,95798,1.0
1844,1970,94827,43.7,2000,92264,82.4
1845,1970,94353,44.9,2000,91613,51.5
1846,1970,90185,23.5,2000,93816,48.9
1847,1970,92193,64.8,2000,94720,99.0
1848,1970,96128,26.4,2000,90578,38.5
1849,1970,95810,59.5,2000,90423,47.5
1850,1970,94066,49.7,2000,92764,78.3
1851,1970,90246,30.4,2000,95491,33.7
1852,1970,94087,74.0,2000,91230,95.0
1853,1970,92235,20.5,2000,93177,1.0
1854,1970,90866,58.5,2000,90754,73.5
1855,1970,92088,60.0,2000,94843,46.8
1856,1970,90601,29.9,2000,90688,76.1
1857,1970,95058,67.1,2000,90723,86.5
1858,1970,95538,37.5,2000,95663,47.0
1859,1970,93034,47.2,2000,90747,63.1
